,Timestamp,Ground_truth,Predicted_value
2954,67.351,Start to walk,Start to walk
2955,67.373,Start to walk,Start to walk
2956,67.395,Start to walk,Start to walk
2957,67.422,Start to walk,Start to walk
2958,67.44,Start to walk,Start to walk
2959,67.462,Start to walk,Start to walk
2960,67.485,Start to walk,Start to walk
2961,67.51,Start to walk,Start to walk
2962,67.528,Start to walk,Start to walk
2963,67.551,Start to walk,Start to walk
2964,67.573,Start to walk,Start to walk
2965,67.594,Start to walk,Start to walk
2966,67.617,Start to walk,Stand
2967,67.64,Start to walk,Stand
2968,67.662,Start to walk,Stand
2969,67.683,Start to walk,Stand
2970,67.707,Start to walk,Stand
2971,67.727,Start to walk,Stand
2972,67.749,Start to walk,Stand
2973,67.771,Start to walk,Stand
2974,67.793,Start to walk,Stand
2975,67.815,Start to walk,Stand
2976,67.837,Start to walk,Start to walk
2977,67.859,Start to walk,Start to walk
2978,67.881,Start to walk,Start to walk
2979,67.904,Walk,Start to walk
2980,67.926,Walk,Start to walk
2981,67.947,Walk,Start to walk
2982,67.969,Walk,Start to walk
2983,67.991,Walk,Start to walk
2984,68.013,Walk,Start to walk
2985,68.037,Walk,Start to walk
2986,68.057,Walk,Start to walk
2987,68.08,Walk,Start to walk
2988,68.104,Walk,Start to walk
2989,68.124,Walk,Start to walk
2990,68.146,Walk,Start to walk
2991,68.168,Walk,Start to walk
2992,68.19,Walk,Start to walk
2993,68.212,Walk,Start to walk
2994,68.235,Walk,Start to walk
2995,68.256,Walk,Start to walk
2996,68.281,Walk,Start to walk
2997,68.301,Walk,Start to walk
2998,68.325,Walk,Start to walk
2999,68.347,Walk,Start to walk
3000,68.369,Walk,Start to walk
3001,68.392,Walk,Start to walk
3002,68.415,Walk,Start to walk
3003,68.436,Walk,Start to walk
3004,68.458,Walk,Start to walk
3005,68.482,Walk,Start to walk
3006,68.502,Walk,Start to walk
3007,68.524,Walk,Start to walk
3008,68.547,Walk,Start to walk
3009,68.569,Walk,Start to walk
3010,68.592,Walk,Start to walk
3011,68.613,Walk,Walk
3012,68.635,Walk,Start to walk
3013,68.657,Walk,Start to walk
3014,68.679,Walk,Start to walk
3015,68.701,Walk,Start to walk
3016,68.723,Walk,Stand
3017,68.745,Walk,Stand
3018,68.767,Walk,Stand
3019,68.789,Walk,Stand
3020,68.812,Walk,Stand
3021,68.833,Walk,Stand
3022,68.855,Walk,Stand
3023,68.877,Walk,Stand
3024,68.9,Walk,Stand
3025,68.924,Walk,Stand
3026,68.944,Walk,Stand
3027,68.966,Walk,Stand
3028,68.988,Walk,Stand
3029,69.01,Walk,Stand
3030,69.034,Walk,Stand
3031,69.054,Walk,Stand
3032,69.076,Walk,Stand
3033,69.098,Walk,Stand
3034,69.12,Walk,Stand
3035,69.143,Walk,Stand
3036,69.166,Walk,Stand
3037,69.186,Walk,Stand
3038,69.208,Walk,Stand
3039,69.23,Walk,Stand
3040,69.252,Walk,Stand
3041,69.277,Walk,Stand
3042,69.307,Walk,Stand
3043,69.319,Walk,Stand
3044,69.341,Walk,Stand
3045,69.361,Walk,Stand
3046,69.383,Walk,Stand
3047,69.407,Walk,Stand
3048,69.428,Walk,Stand
3049,69.45,Walk,Stand
3050,69.473,Walk,Stand
3051,69.493,Walk,Stand
3052,69.515,Walk,Stand
3053,69.537,Walk,Stand
3054,69.56,Walk,Stand
3055,69.582,Walk,Stand
3056,69.605,Walk,Stand
3057,69.626,Walk,Stand
3058,69.65,Walk,Stand
3059,69.672,Walk,Stand
3060,69.692,Walk,Stand
3061,69.719,Walk,Stand
3062,69.74,Walk,Stand
3063,69.759,Walk,Stand
3064,69.781,Walk,Stand
3065,69.803,Walk,Stand
3066,69.825,Walk,Stand
3067,69.849,Walk,Stand
3068,69.869,Walk,Stand
3069,69.892,Walk,Stand
3070,69.913,Walk,Stand
3071,69.935,Walk,Stand
3072,69.957,Walk,Stand
3073,69.98,Walk,Stand
3074,70.001,Walk,Stand
3075,70.024,Walk,Stand
3076,70.046,Walk,Stand
3077,70.068,Walk,Stand
3078,70.09,Walk,Stand
3079,70.112,Walk,Stand
3080,70.134,Walk,Stand
3081,70.156,Walk,Stand
3082,70.178,Walk,Stand
3083,70.2,Walk,Stand
3084,70.222,Walk,Stand
3085,70.247,Walk,Stand
3086,70.274,Walk,Stand
3087,70.29,Walk,Stand
3088,70.31,Walk,Stand
3089,70.332,Walk,Stand
3090,70.354,Walk,Stand
3091,70.375,Walk,Stand
3092,70.398,Walk,Stand
3093,70.419,Walk,Stand
3094,70.441,Stand,Stand
3095,70.466,Stand,Stand
3096,70.487,Stand,Stand
3097,70.509,Stand,Stand
3098,70.53,Stand,Stand
3099,70.554,Stand,Stand
3100,70.574,Stand,Stand
3101,70.597,Stand,Stand
3102,70.619,Stand,Stand
3103,70.643,Stand,Stand
3104,70.663,Stand,Stand
3105,70.685,Stand,Stand
3106,70.71,Stand,Stand
3107,70.729,Stand,Stand
3108,70.752,Stand,Stand
3109,70.773,Stand,Stand
3110,70.798,Stand,Stand
3111,70.818,Stand,Stand
3112,70.839,Stand,Stand
3113,70.869,Stand,Stand
3114,70.886,Stand,Stand
3115,70.909,Stand,Stand
3116,70.931,Stand,Stand
3117,70.952,Stand,Stand
3118,70.975,Stand,Stand
3119,70.997,Stand,Stand
3120,71.019,Stand,Stand
3121,71.042,Stand,Stand
3122,71.064,Stand,Stand
3123,71.086,Stand,Stand
3124,71.11,Stand,Stand
3125,71.13,Stand,Stand
3126,71.158,Stand,Stand
3127,71.174,Stand,Stand
3128,71.196,Stand,Stand
3129,71.218,Stand,Stand
3130,71.241,Stand,Stand
3131,71.262,Stand,Stand
3132,71.288,Stand,Stand
3133,71.307,Stand,Stand
3134,71.328,Stand,Stand
3135,71.35,Stand,Stand
3136,71.373,Stand,Stand
3137,71.396,Stand,Stand
3138,71.416,Stand,Stand
3139,71.439,Stand,Stand
3140,71.461,Stand,Stand
3141,71.484,Stand,Stand
3142,71.506,Stand,Stand
3143,71.527,Stand,Stand
3144,71.55,Stand,Stand
3145,71.572,Stand,Stand
3146,71.594,Stand,Stand
3147,71.616,Stand,Stand
3148,71.638,Stand,Stand
3149,71.66,Stand,Stand
3150,71.683,Stand,Stand
3151,71.704,Stand,Stand
3152,71.726,Stand,Stand
3153,71.748,Stand,Stand
3154,71.77,Stand,Stand
3155,71.791,Stand,Stand
3156,71.813,Stand,Walk
3157,71.836,Stand,Walk
3158,71.858,Stand,Stand
3159,71.88,Stand,Stand
3160,71.902,Stand,Stand
3161,71.924,Stand,Stand
3162,71.946,Stand,Stand
3163,71.968,Stand,Stand
3164,71.99,Stand,Stand
3165,72.013,Stand,Stand
3166,72.033,Stand,Stand
3167,72.056,Stand,Stand
3168,72.078,Stand,Stand
3169,72.1,Stand,Stand
3170,72.122,Stand,Stand
3171,72.144,Stand,Stand
3172,72.169,Stand,Stand
3173,72.189,Stand,Stand
3174,72.21,Stand,Stand
3175,72.232,Stand,Stand
3176,72.254,Stand,Stand
3177,72.289,Stand,Stand
3178,72.298,Stand,Stand
3179,72.321,Stand,Stand
3180,72.342,Stand,Stand
3181,72.365,Stand,Stand
3182,72.386,Stand,Stand
3183,72.408,Stand,Stand
3184,72.431,Stand,Stand
3185,72.453,Stand,Stand
3186,72.477,Stand,Stand
3187,72.496,Stand,Stand
3188,72.519,Stand,Stand
3189,72.54,Stand,Stand
3190,72.562,Stand,Stand
3191,72.585,Stand,Stand
3192,72.606,Stand,Stand
3193,72.628,Stand,Stand
3194,72.651,Stand,Stand
3195,72.673,Stand,Stand
3196,72.695,Stand,Stand
3197,72.717,Stand,Stand
3198,72.739,Stand,Stand
3199,72.761,Stand,Stand
3200,72.783,Stand,Stand
3201,72.805,Stand,Stand
3202,72.828,Stand,Stand
3203,72.85,Stand,Stand
3204,72.873,Stand,Stand
3205,72.894,Stand,Stand
3206,72.917,Stand,Stand
3207,72.939,Stand,Stand
3208,72.96,Stand,Stand
3209,72.982,Stand,Stand
3210,73.004,Stand,Stand
3211,73.026,Stand,Stand
3212,73.048,Stand,Stand
3213,73.07,Stand,Stand
3214,73.092,Stand,Stand
3215,73.114,Stand,Stand
3216,73.136,Stand,Stand
3217,73.158,Stand,Stand
3218,73.18,Stand,Stand
3219,73.202,Stand,Stand
3220,73.224,Stand,Stand
3221,73.246,Stand,Stand
3222,73.268,Stand,Stand
3223,73.291,Stand,Stand
3224,73.313,Stand,Stand
3225,73.334,Stand,Stand
3226,73.356,Stand,Stand
3227,73.378,Stand,Stand
3228,73.401,Stand,Stand
3229,73.422,Stand,Stand
3230,73.443,Stand,Stand
3231,73.466,Stand,Stand
3232,73.488,Stand,Stand
3233,73.509,Stand,Stand
3234,73.533,Stand,Stand
3235,73.554,Stand,Stand
3236,73.576,Stand,Stand
3237,73.598,Stand,Stand
3238,73.621,Stand,Stand
3239,73.643,Stand,Stand
3240,73.665,Stand,Stand
3241,73.688,Stand,Stand
3242,73.709,Stand,Stand
3243,73.73,Stand,Stand
3244,73.753,Stand,Stand
3245,73.775,Stand,Stand
3246,73.797,Stand,Stand
3247,73.82,Stand,Stand
3248,73.841,Stand,Stand
3249,73.863,Stand,Stand
3250,73.885,Stand,Stand
3251,73.908,Stand,Stand
3252,73.93,Stand,Stand
3253,73.952,Stand,Stand
3254,73.974,Stand,Stand
3255,73.995,Stand,Stand
3256,74.017,Stand,Stand
3257,74.04,Stand,Stand
3258,74.062,Stand,Stand
3259,74.084,Stand,Stand
3260,74.106,Stand,Stand
3261,74.128,Stand,Stand
3262,74.15,Stand,Stand
3263,74.176,Stand,Stand
3264,74.196,Stand,Stand
3265,74.216,Stand,Stand
3266,74.238,Stand,Stand
3267,74.26,Stand,Stand
3268,74.291,Stand,Stand
3269,74.312,Stand,Stand
3270,74.329,Stand,Stand
3271,74.352,Stand,Stand
3272,74.373,Stand,Stand
3273,74.395,Stand,Stand
3274,74.417,Stand,Stand
3275,74.441,Stand,Stand
3276,74.463,Stand,Stand
3277,74.485,Stand,Stand
3278,74.507,Stand,Stand
3279,74.529,Stand,Stand
3280,74.551,Stand,Stand
3281,74.573,Stand,Stand
3282,74.595,Stand,Stand
3283,74.617,Stand,Stand
3284,74.639,Stand,Stand
3285,74.662,Stand,Stand
3286,74.683,Stand,Stand
3287,74.705,Stand,Stand
3288,74.727,Stand,Stand
3289,74.749,Stand,Stand
3290,74.772,Stand,Stand
3291,74.793,Stand,Stand
3292,74.817,Stand,Stand
3293,74.838,Stand,Stand
3294,74.859,Stand,Stand
3295,74.882,Stand,Stand
3296,74.904,Stand,Stand
3297,74.926,Stand,Stand
3298,74.95,Stand,Stand
3299,74.97,Stand,Stand
3300,74.99,Stand,Stand
3301,75.012,Stand,Stand
3302,75.034,Stand,Stand
3303,75.056,Stand,Stand
3304,75.078,Stand,Stand
3305,75.101,Stand,Stand
3306,75.122,Stand,Stand
3307,75.145,Stand,Stand
3308,75.167,Stand,Stand
3309,75.189,Stand,Stand
3310,75.211,Stand,Stand
3311,75.234,Stand,Stand
3312,75.257,Stand,Stand
3313,75.277,Stand,Stand
3314,75.299,Stand,Stand
3315,75.321,Stand,Stand
3316,75.343,Stand,Stand
3317,75.365,Stand,Stand
3318,75.387,Stand,Stand
3319,75.409,Stand,Stand
3320,75.433,Stand,Stand
3321,75.453,Stand,Stand
3322,75.475,Stand,Stand
3323,75.499,Stand,Stand
3324,75.523,Stand,Stand
3325,75.543,Stand,Stand
3326,75.565,Stand,Stand
3327,75.587,Stand,Stand
3328,75.608,Stand,Stand
3329,75.631,Stand,Stand
3330,75.652,Stand,Stand
3331,75.673,Stand,Stand
3332,75.697,Stand,Stand
3333,75.719,Stand,Stand
3334,75.739,Stand,Stand
3335,75.761,Stand,Stand
3336,75.784,Stand,Stand
3337,75.805,Stand,Stand
3338,75.828,Stand,Stand
3339,75.85,Stand,Stand
3340,75.872,Stand,Stand
3341,75.903,Stand,Stand
3342,75.925,Stand,Stand
3343,75.948,Stand,Stand
3344,75.948,Stand,Stand
3345,75.948,Stand,Stand
3346,75.948,Stand,Stand
3347,75.948,Stand,Stand
3348,75.948,Stand,Stand
3349,75.948,Stand,Stand
3350,75.948,Stand,Walk
3351,75.948,Stand,Stand
3352,75.948,Stand,Stand
