,Timestamp,Ground_truth,Predicted_value
1914,44.927,Stand,Stand
1915,44.95,Stand,Stand
1916,44.971,Stand,Stand
1917,44.994,Stand,Stand
1918,45.016,Stand,Stand
1919,45.038,Stand,Stand
1920,45.06,Stand,Stand
1921,45.083,Stand,Stand
1922,45.104,Stand,Stand
1923,45.126,Stand,Stand
1924,45.148,Stand,Stand
1925,45.193,Stand,Stand
1926,45.206,Stand,Stand
1927,45.235,Stand,Stand
1928,45.254,Stand,Stand
1929,45.276,Stand,Stand
1930,45.298,Stand,Stand
1931,45.32,Stand,Stand
1932,45.342,Stand,Stand
1933,45.364,Stand,Stand
1934,45.386,Stand,Stand
1935,45.41,Stand,Stand
1936,45.43,Stand,Stand
1937,45.453,Stand,Stand
1938,45.475,Stand,Stand
1939,45.497,Stand,Stand
1940,45.519,Stand,Stand
1941,45.542,Stand,Stand
1942,45.564,Stand,Stand
1943,45.586,Stand,Stand
1944,45.608,Stand,Stand
1945,45.629,Stand,Stand
1946,45.653,Stand,Stand
1947,45.674,Stand,Stand
1948,45.696,Stand,Stand
1949,45.718,Stand,Stand
1950,45.74,Stand,Stand
1951,45.762,Stand,Stand
1952,45.784,Stand,Stand
1953,45.807,Stand,Stand
1954,45.829,Stand,Stand
1955,45.85,Stand,Stand
1956,45.872,Stand,Stand
1957,45.894,Stand,Stand
1958,45.917,Stand,Stand
1959,45.938,Stand,Stand
1960,45.961,Stand,Stand
1961,45.983,Stand,Stand
1962,46.005,Stand,Stand
1963,46.027,Stand,Stand
1964,46.049,Stand,Stand
1965,46.072,Stand,Stand
1966,46.348,Stand,Stand
1967,46.368,Stand,Stand
1968,46.39,Stand,Stand
1969,46.415,Stand,Stand
1970,46.434,Stand,Stand
1971,46.456,Stand,Stand
1972,46.478,Stand,Stand
1973,46.5,Stand,Stand
1974,46.523,Stand,Stand
1975,46.545,Stand,Stand
1976,46.567,Stand,Stand
1977,46.59,Stand,Stand
1978,46.611,Stand,Stand
1979,46.633,Stand,Stand
1980,46.656,Stand,Stand
1981,46.677,Stand,Stand
1982,46.7,Stand,Stand
1983,46.721,Stand,Stand
1984,46.745,Stand,Stand
1985,46.766,Stand,Stand
1986,46.789,Stand,Stand
1987,46.811,Stand,Stand
1988,46.833,Stand,Stand
1989,46.855,Stand,Stand
1990,46.878,Stand,Stand
1991,46.899,Stand,Stand
1992,46.921,Stand,Stand
1993,46.943,Stand,Stand
1994,46.965,Stand,Stand
1995,46.987,Stand,Stand
1996,47.009,Stand,Stand
1997,47.031,Stand,Stand
1998,47.053,Stand,Stand
1999,47.074,Stand,Stand
2000,47.097,Stand,Stand
2001,47.119,Stand,Stand
2002,47.141,Stand,Stand
2003,47.164,Stand,Stand
2004,47.185,Stand,Stand
2005,47.207,Stand,Stand
2006,47.229,Stand,Stand
2007,47.251,Stand,Stand
2008,47.273,Stand,Stand
2009,47.295,Stand,Stand
2010,47.32,Stand,Stand
2011,47.34,Stand,Stand
2012,47.363,Stand,Stand
2013,47.384,Stand,Stand
2014,47.405,Stand,Stand
2015,47.427,Stand,Stand
2016,47.45,Stand,Stand
2017,47.472,Stand,Stand
2018,47.493,Stand,Stand
2019,47.515,Stand,Stand
2020,47.538,Stand,Stand
2021,47.56,Stand,Stand
2022,47.582,Stand,Stand
2023,47.609,Stand,Stand
2024,47.631,Stand,Stand
2025,47.653,Stand,Stand
2026,47.678,Stand,Stand
2027,47.698,Stand,Stand
2028,47.722,Stand,Stand
2029,47.741,Stand,Stand
2030,47.766,Stand,Stand
2031,47.787,Stand,Stand
2032,47.811,Stand,Stand
2033,47.831,Stand,Stand
2034,47.853,Stand,Stand
2035,47.88,Stand,Stand
2036,47.904,Stand,Stand
2037,47.923,Stand,Stand
2038,47.948,Stand,Stand
2039,47.968,Stand,Stand
2040,47.989,Stand,Stand
2041,48.011,Stand,Stand
2042,48.033,Stand,Stand
2043,48.055,Stand,Stand
2044,48.077,Stand,Stand
2045,48.099,Stand,Stand
2046,48.122,Stand,Stand
2047,48.143,Stand,Stand
2048,48.167,Stand,Stand
2049,48.187,Stand,Stand
2050,48.21,Stand,Stand
2051,48.235,Stand,Stand
2052,48.254,Stand,Stand
2053,48.276,Stand,Stand
2054,48.298,Stand,Stand
2055,48.32,Stand,Stand
2056,48.342,Stand,Stand
2057,48.364,Stand,Stand
2058,48.387,Stand,Stand
2059,48.409,Stand,Stand
2060,48.433,Stand,Stand
2061,48.454,Stand,Stand
2062,48.476,Stand,Stand
2063,48.497,Stand,Stand
2064,48.522,Stand,Stand
2065,48.541,Stand,Stand
2066,48.563,Stand,Stand
2067,48.585,Stand,Stand
2068,48.607,Stand,Stand
2069,48.629,Stand,Stand
2070,48.651,Stand,Stand
2071,48.673,Stand,Stand
2072,48.698,Stand,Stand
2073,48.719,Stand,Stand
2074,48.742,Stand,Stand
2075,48.763,Start to walk,Stand
2076,48.788,Start to walk,Stand
2077,48.812,Start to walk,Stand
2078,48.833,Start to walk,Stand
2079,48.858,Start to walk,Stand
2080,48.877,Start to walk,Stand
2081,48.9,Start to walk,Stand
2082,48.922,Start to walk,Stand
2083,48.946,Start to walk,Stand
2084,48.969,Start to walk,Stand
2085,48.992,Start to walk,Stand
2086,49.014,Start to walk,Stand
2087,49.037,Start to walk,Stand
2088,49.058,Start to walk,Stand
2089,49.08,Start to walk,Stand
2090,49.102,Start to walk,Stand
2091,49.125,Start to walk,Stand
2092,49.147,Start to walk,Stand
2093,49.169,Start to walk,Stand
2094,49.191,Start to walk,Stand
2095,49.213,Start to walk,Stand
2096,49.236,Start to walk,Stand
2097,49.257,Start to walk,Stand
2098,49.28,Start to walk,Stand
2099,49.306,Start to walk,Stand
2100,49.328,Start to walk,Stand
2101,49.353,Start to walk,Stand
2102,49.372,Start to walk,Stand
2103,49.394,Start to walk,Stand
2104,49.416,Start to walk,Stand
2105,49.439,Start to walk,Stand
2106,49.46,Start to walk,Stand
2107,49.483,Start to walk,Stand
2108,49.504,Walk,Stand
2109,49.529,Walk,Stand
2110,49.549,Walk,Stand
2111,49.573,Walk,Stand
2112,49.593,Walk,Stand
2113,49.615,Walk,Stand
2114,49.638,Walk,Stand
2115,49.66,Walk,Stand
2116,49.682,Walk,Stand
2117,49.706,Walk,Stand
2118,49.727,Walk,Stand
2119,49.749,Walk,Stand
2120,49.77,Walk,Stand
2121,49.793,Walk,Stand
2122,49.815,Walk,Stand
2123,49.844,Walk,Stand
2124,49.863,Walk,Stand
2125,49.893,Walk,Stand
2126,49.914,Walk,Stand
2127,49.935,Walk,Stand
2128,49.963,Walk,Stand
2129,49.982,Walk,Stand
2130,50.007,Walk,Stand
2131,50.026,Walk,Stand
2132,50.048,Walk,Stand
2133,50.07,Walk,Stand
2134,50.093,Walk,Stand
2135,50.115,Walk,Stand
2136,50.137,Walk,Stand
2137,50.159,Walk,Stand
2138,50.181,Walk,Stand
2139,50.205,Walk,Stand
2140,50.228,Walk,Stand
2141,50.247,Walk,Stand
2142,50.273,Walk,Stand
2143,50.293,Walk,Stand
2144,50.314,Walk,Stand
2145,50.336,Walk,Stand
2146,50.363,Walk,Stand
2147,50.382,Walk,Stand
2148,50.403,Walk,Stand
2149,50.424,Walk,Stand
2150,50.447,Walk,Stand
2151,50.468,Walk,Stand
2152,50.49,Walk,Stand
2153,50.513,Walk,Stand
2154,50.534,Walk,Stand
2155,50.557,Walk,Stand
2156,50.579,Walk,Stand
2157,50.601,Walk,Stand
2158,50.624,Walk,Stand
2159,50.645,Walk,Stand
2160,50.67,Walk,Stand
2161,50.691,Walk,Stand
2162,50.715,Walk,Stand
2163,50.733,Walk,Stand
2164,50.756,Walk,Stand
2165,50.781,Walk,Stand
2166,50.801,Walk,Stand
2167,50.826,Walk,Stand
2168,50.851,Walk,Stand
2169,50.872,Walk,Stand
2170,50.897,Walk,Stand
2171,50.92,Walk,Stand
2172,50.942,Walk,Stand
2173,50.965,Walk,Stand
2174,50.988,Walk,Stand
2175,51.008,Walk,Stand
2176,51.03,Walk,Stand
2177,51.052,Walk,Stand
2178,51.074,Walk,Stand
2179,51.096,Walk,Stand
2180,51.118,Walk,Stand
2181,51.14,Walk,Stand
2182,51.163,Walk,Stand
2183,51.186,Walk,Stand
2184,51.209,Walk,Stand
2185,51.231,Walk,Stand
2186,51.25,Walk,Stand
2187,51.278,Walk,Stand
2188,51.301,Walk,Stand
2189,51.322,Walk,Stand
2190,51.343,Walk,Stand
2191,51.368,Walk,Stand
2192,51.395,Walk,Stand
2193,51.415,Walk,Stand
2194,51.439,Walk,Stand
2195,51.458,Walk,Stand
2196,51.48,Walk,Stand
2197,51.503,Walk,Stand
2198,51.526,Walk,Stand
2199,51.552,Walk,Stand
2200,51.574,Walk,Stand
2201,51.596,Walk,Stand
2202,51.618,Walk,Stand
2203,51.64,Walk,Stand
2204,51.663,Walk,Stand
2205,51.687,Walk,Stand
2206,51.706,Start to Run,Stand
2207,51.731,Start to Run,Stand
2208,51.753,Start to Run,Stand
2209,51.772,Start to Run,Stand
2210,51.796,Start to Run,Stand
2211,51.818,Start to Run,Stand
2212,51.841,Start to Run,Stand
2213,51.862,Start to Run,Stand
2214,51.884,Start to Run,Stand
2215,51.905,Start to Run,Stand
2216,51.927,Start to Run,Stand
2217,51.948,Start to Run,Stand
2218,51.97,Start to Run,Stand
2219,51.993,Start to Run,Stand
2220,52.015,Start to Run,Stand
2221,52.038,Start to Run,Stand
2222,52.059,Start to Run,Stand
2223,52.082,Start to Run,Stand
2224,52.103,Run,Stand
2225,52.126,Run,Stand
2226,52.148,Run,Stand
2227,52.17,Run,Stand
2228,52.193,Run,Stand
2229,52.214,Run,Stand
2230,52.236,Run,Stand
2231,52.258,Run,Stand
2232,52.28,Run,Stand
2233,52.302,Run,Stand
2234,52.324,Run,Stand
2235,52.347,Run,Stand
2236,52.37,Run,Stand
2237,52.394,Run,Stand
2238,52.413,Run,Stand
2239,52.437,Run,Stand
2240,52.456,Run,Stand
2241,52.479,Run,Stand
2242,52.503,Run,Stand
2243,52.523,Run,Stand
2244,52.547,Run,Stand
2245,52.569,Run,Stand
2246,52.59,Run,Stand
2247,52.614,Run,Stand
2248,52.634,Run,Stand
2249,52.656,Run,Stand
2250,52.678,Run,Stand
2251,52.702,Run,Stand
2252,52.725,Run,Stand
2253,52.746,Run,Stand
2254,52.767,Run,Stand
2255,52.79,Run,Stand
2256,52.811,Run,Stand
2257,52.835,Run,Stand
2258,52.855,Run,Stand
2259,52.877,Run,Stand
2260,52.899,Run,Stand
2261,52.921,Run,Stand
2262,52.943,Run,Stand
2263,52.966,Run,Stand
2264,52.988,Run,Stand
2265,53.009,Run,Stand
2266,53.031,Run,Stand
2267,53.055,Run,Stand
2268,53.076,Run,Stand
2269,53.098,Run,Stand
2270,53.12,Run,Stand
2271,53.142,Run,Stand
2272,53.165,Run,Stand
2273,53.187,Run,Stand
2274,53.209,Run,Stand
2275,53.231,Run,Stand
2276,53.252,Run,Stand
2277,53.275,Run,Stand
2278,53.297,Run,Stand
2279,53.319,Run,Stand
2280,53.341,Run,Stand
2281,53.367,Run,Stand
2282,53.39,Run,Stand
2283,53.412,Run,Stand
2284,53.434,Run,Stand
2285,53.457,Run,Stand
2286,53.478,Run,Stand
2287,53.5,Run,Stand
2288,53.522,Run,Stand
2289,53.544,Run,Stand
2290,53.566,Run,Stand
2291,53.588,Run,Stand
2292,53.611,Run,Stand
2293,53.632,Run,Stand
2294,53.655,Run,Stand
2295,53.677,Run,Stand
2296,53.698,Run,Stand
2297,53.721,Run,Stand
2298,53.744,Run,Stand
2299,53.766,Run,Stand
2300,53.788,Run,Stand
2301,53.809,Run,Stand
2302,53.832,Run,Stand
2303,53.854,Run,Stand
2304,53.876,Run,Stand
2305,53.899,Run,Stand
2306,53.92,Run,Stand
2307,53.942,Run,Stand
2308,53.964,Run,Stand
2309,53.986,Start to walk,Stand
2310,54.008,Start to walk,Stand
2311,54.03,Start to walk,Stand
2312,54.053,Start to walk,Stand
2313,54.074,Start to walk,Stand
2314,54.097,Start to walk,Stand
2315,54.118,Start to walk,Stand
2316,54.14,Start to walk,Stand
2317,54.163,Start to walk,Stand
2318,54.185,Start to walk,Stand
2319,54.207,Start to walk,Stand
2320,54.229,Start to walk,Stand
2321,54.251,Start to walk,Stand
2322,54.273,Start to walk,Stand
2323,54.296,Start to walk,Stand
2324,54.317,Start to walk,Stand
2325,54.34,Start to walk,Stand
2326,54.362,Start to walk,Stand
2327,54.384,Start to walk,Stand
2328,54.408,Start to walk,Stand
2329,54.429,Start to walk,Stand
2330,54.451,Start to walk,Stand
2331,54.473,Start to walk,Stand
2332,54.494,Start to walk,Stand
2333,54.517,Start to walk,Stand
2334,54.539,Start to walk,Stand
2335,54.561,Start to walk,Stand
2336,54.583,Start to walk,Stand
2337,54.605,Start to walk,Stand
2338,54.627,Start to walk,Stand
2339,54.649,Start to walk,Stand
2340,54.672,Start to walk,Stand
2341,54.694,Start to walk,Stand
2342,54.716,Start to walk,Stand
2343,54.738,Start to walk,Stand
2344,54.76,Start to walk,Stand
2345,54.782,Start to walk,Stand
2346,54.804,Start to walk,Stand
2347,54.826,Walk,Stand
2348,54.848,Walk,Stand
2349,54.87,Walk,Stand
2350,54.892,Walk,Stand
2351,54.914,Walk,Stand
2352,54.936,Walk,Stand
2353,54.959,Walk,Stand
2354,54.98,Walk,Stand
2355,55.003,Walk,Stand
2356,55.025,Walk,Stand
2357,55.047,Walk,Stand
2358,55.069,Walk,Stand
2359,55.091,Walk,Stand
2360,55.113,Walk,Stand
2361,55.135,Walk,Stand
2362,55.157,Walk,Stand
2363,55.18,Walk,Stand
2364,55.202,Walk,Stand
2365,55.224,Walk,Stand
2366,55.245,Walk,Stand
2367,55.268,Walk,Stand
2368,55.29,Walk,Stand
2369,55.317,Walk,Stand
2370,55.335,Walk,Stand
2371,55.356,Walk,Stand
2372,55.378,Walk,Stand
2373,55.401,Walk,Stand
2374,55.423,Walk,Stand
2375,55.445,Walk,Stand
2376,55.467,Walk,Stand
2377,55.49,Walk,Stand
2378,55.513,Walk,Stand
2379,55.533,Walk,Stand
2380,55.555,Walk,Stand
2381,55.58,Walk,Stand
2382,55.6,Walk,Stand
2383,55.622,Walk,Stand
2384,55.643,Walk,Stand
2385,55.668,Walk,Stand
2386,55.689,Walk,Stand
2387,55.71,Walk,Stand
2388,55.732,Walk,Stand
2389,55.754,Walk,Stand
2390,55.776,Walk,Stand
2391,55.799,Walk,Stand
2392,55.82,Walk,Stand
2393,55.843,Walk,Stand
2394,55.865,Walk,Stand
2395,55.887,Walk,Stand
2396,55.909,Walk,Stand
2397,55.931,Walk,Stand
2398,55.953,Walk,Stand
2399,55.975,Walk,Stand
2400,55.997,Walk,Stand
2401,56.024,Walk,Stand
2402,56.045,Walk,Stand
2403,56.069,Walk,Stand
2404,56.09,Walk,Stand
2405,56.112,Walk,Stand
2406,56.134,Walk,Stand
2407,56.156,Walk,Stand
2408,56.179,Walk,Stand
2409,56.203,Walk,Stand
2410,56.224,Walk,Stand
2411,56.248,Walk,Stand
2412,56.268,Walk,Stand
2413,56.294,Walk,Stand
2414,56.318,Walk,Stand
2415,56.338,Walk,Stand
2416,56.363,Walk,Stand
2417,56.388,Walk,Stand
2418,56.411,Walk,Stand
2419,56.432,Walk,Stand
2420,56.452,Walk,Stand
2421,56.474,Walk,Stand
2422,56.497,Walk,Stand
2423,56.52,Walk,Stand
2424,56.541,Walk,Stand
2425,56.563,Walk,Stand
2426,56.587,Walk,Stand
2427,56.607,Walk,Stand
2428,56.633,Walk,Stand
2429,56.655,Walk,Stand
2430,56.678,Walk,Stand
2431,56.699,Walk,Stand
2432,56.723,Walk,Stand
2433,56.746,Walk,Stand
2434,56.767,Walk,Stand
2435,56.791,Walk,Stand
2436,56.811,Walk,Stand
2437,56.834,Walk,Stand
2438,56.856,Walk,Stand
2439,56.877,Walk,Stand
2440,56.902,Walk,Stand
2441,56.921,Walk,Stand
2442,56.948,Walk,Stand
2443,56.971,Walk,Stand
2444,56.994,Walk,Stand
2445,57.013,Walk,Stand
2446,57.04,Walk,Stand
2447,57.062,Walk,Stand
2448,57.085,Walk,Stand
2449,57.106,Walk,Stand
2450,57.128,Walk,Stand
2451,57.15,Walk,Stand
2452,57.172,Walk,Stand
2453,57.197,Walk,Stand
2454,57.216,Stand,Stand
2455,57.24,Stand,Stand
2456,57.263,Stand,Stand
2457,57.284,Stand,Stand
2458,57.308,Stand,Stand
2459,57.328,Stand,Stand
2460,57.352,Stand,Stand
2461,57.372,Stand,Stand
2462,57.399,Stand,Stand
2463,57.422,Stand,Stand
2464,57.443,Stand,Stand
2465,57.464,Stand,Stand
2466,57.489,Stand,Stand
2467,57.508,Stand,Stand
2468,57.53,Stand,Stand
2469,57.553,Stand,Stand
2470,57.578,Stand,Stand
2471,57.598,Stand,Stand
2472,57.622,Stand,Stand
2473,57.641,Stand,Stand
2474,57.664,Stand,Stand
2475,57.685,Stand,Stand
2476,57.707,Stand,Stand
2477,57.729,Stand,Stand
2478,57.752,Stand,Stand
2479,57.774,Stand,Stand
2480,57.798,Stand,Stand
2481,57.818,Stand,Stand
2482,57.841,Stand,Stand
2483,57.865,Stand,Stand
2484,57.885,Stand,Stand
2485,57.909,Stand,Stand
2486,57.928,Stand,Stand
2487,57.955,Stand,Stand
2488,57.977,Stand,Stand
2489,57.999,Stand,Stand
2490,58.023,Stand,Stand
2491,58.043,Stand,Stand
2492,58.065,Stand,Stand
2493,58.088,Stand,Stand
2494,58.109,Stand,Stand
2495,58.131,Stand,Stand
2496,58.154,Stand,Stand
2497,58.176,Stand,Stand
2498,58.198,Stand,Stand
2499,58.221,Stand,Stand
2500,58.243,Stand,Stand
2501,58.266,Stand,Stand
2502,58.286,Stand,Stand
2503,58.313,Stand,Stand
2504,58.338,Stand,Stand
2505,58.358,Stand,Stand
2506,58.387,Stand,Stand
2507,58.403,Stand,Stand
2508,58.424,Stand,Stand
2509,58.447,Stand,Stand
2510,58.469,Stand,Stand
2511,58.49,Stand,Stand
2512,58.516,Stand,Stand
2513,58.536,Stand,Stand
2514,58.557,Stand,Stand
2515,58.582,Stand,Stand
2516,58.601,Stand,Stand
2517,58.623,Stand,Stand
2518,58.645,Stand,Stand
2519,58.668,Stand,Stand
2520,58.691,Stand,Stand
2521,58.712,Stand,Stand
2522,58.733,Stand,Stand
2523,58.758,Stand,Stand
2524,58.777,Stand,Stand
2525,58.8,Stand,Stand
2526,58.826,Stand,Stand
2527,58.85,Stand,Stand
2528,58.87,Stand,Stand
2529,58.892,Stand,Stand
2530,58.915,Stand,Stand
2531,58.939,Stand,Stand
2532,58.959,Stand,Stand
2533,58.981,Stand,Stand
2534,59.003,Stand,Stand
2535,59.029,Stand,Stand
2536,59.051,Stand,Stand
2537,59.074,Stand,Stand
2538,59.095,Stand,Stand
2539,59.118,Stand,Stand
2540,59.14,Stand,Stand
2541,59.162,Stand,Stand
2542,59.184,Stand,Stand
2543,59.209,Stand,Stand
2544,59.228,Stand,Stand
2545,59.25,Stand,Stand
2546,59.274,Stand,Stand
2547,59.295,Stand,Stand
2548,59.319,Stand,Stand
2549,59.339,Stand,Stand
2550,59.363,Stand,Stand
2551,59.393,Stand,Stand
2552,59.405,Stand,Stand
2553,59.427,Stand,Stand
2554,59.449,Stand,Stand
2555,59.474,Stand,Stand
2556,59.492,Stand,Stand
2557,59.516,Stand,Stand
2558,59.54,Stand,Stand
2559,59.559,Stand,Stand
2560,59.582,Stand,Stand
2561,59.607,Stand,Stand
2562,59.626,Stand,Stand
2563,59.649,Stand,Stand
2564,59.672,Stand,Stand
2565,59.694,Stand,Stand
2566,59.963,Stand,Stand
2567,59.986,Stand,Stand
2568,60.007,Stand,Stand
2569,60.029,Stand,Stand
2570,60.054,Stand,Stand
2571,60.09,Stand,Stand
2572,60.1,Stand,Stand
2573,60.12,Stand,Stand
2574,60.142,Stand,Stand
2575,60.164,Stand,Stand
2576,60.191,Stand,Stand
2577,60.213,Stand,Stand
2578,60.236,Stand,Stand
2579,60.257,Stand,Stand
2580,60.279,Stand,Stand
2581,60.301,Stand,Stand
2582,60.324,Stand,Stand
2583,60.345,Stand,Stand
2584,60.368,Stand,Stand
2585,60.39,Stand,Stand
2586,60.411,Stand,Stand
2587,60.434,Stand,Stand
2588,60.456,Stand,Stand
2589,60.478,Stand,Stand
2590,60.5,Stand,Stand
2591,60.527,Stand,Stand
2592,60.549,Stand,Stand
2593,60.571,Stand,Stand
2594,60.593,Stand,Stand
2595,60.614,Stand,Stand
2596,60.637,Stand,Stand
2597,60.659,Stand,Stand
2598,60.681,Stand,Stand
2599,60.705,Stand,Stand
2600,60.725,Stand,Stand
2601,60.751,Stand,Stand
2602,60.77,Stand,Stand
2603,60.792,Stand,Stand
2604,60.814,Stand,Stand
2605,60.836,Stand,Stand
2606,60.858,Stand,Stand
2607,60.88,Stand,Stand
2608,60.902,Stand,Stand
2609,60.924,Stand,Stand
2610,60.95,Stand,Stand
2611,60.968,Stand,Stand
2612,60.991,Stand,Stand
2613,61.017,Stand,Stand
2614,61.04,Stand,Stand
2615,61.061,Stand,Stand
2616,61.084,Stand,Stand
2617,61.106,Stand,Stand
2618,61.128,Stand,Stand
2619,61.15,Stand,Stand
2620,61.172,Stand,Stand
2621,61.194,Stand,Stand
2622,61.216,Stand,Stand
2623,61.241,Stand,Stand
2624,61.26,Stand,Stand
2625,61.284,Stand,Stand
2626,61.307,Stand,Stand
2627,61.327,Stand,Stand
2628,61.349,Stand,Stand
2629,61.374,Stand,Stand
2630,61.393,Stand,Stand
2631,61.415,Stand,Stand
2632,61.437,Stand,Stand
2633,61.46,Stand,Stand
2634,61.481,Stand,Stand
2635,61.503,Stand,Stand
2636,61.525,Stand,Stand
2637,61.548,Stand,Stand
2638,61.569,Stand,Stand
2639,61.591,Stand,Stand
2640,61.616,Stand,Stand
2641,61.636,Stand,Stand
2642,61.658,Stand,Stand
2643,61.68,Stand,Stand
2644,61.702,Stand,Stand
2645,61.724,Stand,Stand
2646,61.749,Stand,Stand
2647,61.77,Stand,Stand
2648,61.79,Stand,Stand
2649,61.815,Stand,Stand
2650,61.834,Stand,Stand
2651,61.859,Stand,Stand
2652,61.881,Stand,Stand
2653,61.903,Stand,Stand
2654,61.923,Stand,Stand
2655,61.945,Stand,Stand
2656,61.968,Stand,Stand
2657,61.989,Stand,Stand
2658,62.012,Stand,Stand
2659,62.033,Stand,Stand
2660,62.055,Stand,Stand
2661,62.078,Stand,Stand
2662,62.1,Stand,Stand
2663,62.122,Stand,Stand
2664,62.144,Stand,Stand
2665,62.166,Stand,Stand
2666,62.188,Stand,Stand
2667,62.21,Stand,Stand
2668,62.232,Stand,Stand
2669,62.255,Stand,Stand
2670,62.278,Stand,Stand
2671,62.302,Stand,Stand
2672,62.32,Stand,Stand
2673,62.343,Stand,Stand
2674,62.367,Stand,Stand
2675,62.389,Stand,Stand
2676,62.41,Stand,Stand
2677,62.431,Stand,Stand
2678,62.456,Stand,Stand
2679,62.475,Stand,Stand
2680,62.5,Stand,Stand
2681,62.52,Stand,Stand
2682,62.542,Stand,Stand
2683,62.564,Stand,Stand
2684,62.586,Stand,Stand
2685,62.608,Stand,Stand
2686,62.63,Stand,Stand
2687,62.981,Stand,Stand
2688,63.003,Stand,Stand
2689,63.025,Stand,Stand
2690,63.047,Stand,Stand
2691,63.07,Stand,Stand
2692,63.092,Stand,Stand
2693,63.114,Stand,Stand
2694,63.136,Stand,Stand
2695,63.158,Stand,Stand
2696,63.18,Stand,Stand
2697,63.202,Stand,Stand
2698,63.227,Stand,Stand
2699,63.246,Stand,Stand
2700,63.268,Stand,Stand
2701,63.29,Stand,Stand
2702,63.312,Stand,Stand
2703,63.335,Stand,Stand
2704,63.357,Stand,Stand
2705,63.379,Stand,Stand
2706,63.401,Stand,Stand
2707,63.423,Stand,Stand
2708,63.445,Stand,Stand
2709,63.467,Stand,Stand
2710,63.489,Stand,Stand
2711,63.513,Stand,Stand
2712,63.533,Stand,Stand
2713,63.556,Stand,Stand
2714,63.577,Stand,Stand
2715,63.6,Stand,Stand
2716,63.627,Stand,Stand
2717,63.648,Stand,Stand
2718,63.671,Stand,Stand
2719,63.692,Stand,Stand
2720,63.714,Stand,Stand
2721,63.736,Stand,Stand
2722,63.76,Stand,Stand
2723,63.781,Stand,Stand
2724,63.804,Stand,Stand
2725,63.825,Stand,Stand
2726,63.847,Stand,Stand
2727,63.87,Stand,Stand
2728,63.892,Stand,Stand
2729,63.914,Stand,Stand
2730,64.19,Stand,Stand
2731,64.209,Stand,Stand
2732,64.231,Stand,Stand
2733,64.254,Stand,Stand
2734,64.275,Stand,Stand
2735,64.298,Stand,Stand
2736,64.319,Stand,Stand
2737,64.343,Stand,Stand
2738,64.364,Stand,Stand
2739,64.386,Stand,Stand
2740,64.408,Stand,Stand
2741,64.43,Stand,Stand
2742,64.453,Stand,Stand
2743,64.475,Stand,Stand
2744,64.497,Stand,Stand
2745,64.519,Stand,Stand
2746,64.541,Stand,Stand
2747,64.563,Stand,Stand
2748,64.585,Stand,Stand
2749,64.606,Stand,Stand
2750,64.629,Stand,Stand
2751,64.651,Stand,Stand
2752,64.674,Stand,Stand
2753,64.695,Stand,Stand
2754,64.717,Stand,Stand
2755,64.74,Stand,Stand
2756,64.762,Stand,Stand
2757,64.784,Stand,Stand
2758,64.806,Stand,Stand
2759,64.828,Stand,Stand
2760,64.851,Stand,Stand
2761,64.872,Stand,Stand
2762,64.894,Stand,Stand
2763,64.916,Stand,Stand
2764,64.941,Stand,Stand
2765,64.961,Stand,Stand
2766,64.984,Stand,Stand
2767,65.004,Stand,Stand
2768,65.028,Stand,Stand
2769,65.05,Stand,Stand
2770,65.071,Stand,Stand
2771,65.093,Stand,Stand
2772,65.116,Stand,Stand
2773,65.137,Stand,Stand
2774,65.16,Stand,Stand
2775,65.188,Stand,Stand
2776,65.213,Stand,Stand
2777,65.235,Stand,Stand
2778,65.257,Stand,Stand
2779,65.279,Stand,Stand
2780,65.302,Stand,Stand
2781,65.323,Stand,Stand
2782,65.345,Stand,Stand
2783,65.367,Stand,Stand
2784,65.389,Stand,Stand
2785,65.412,Stand,Stand
2786,65.433,Stand,Stand
2787,65.456,Stand,Stand
2788,65.558,Stand,Stand
2789,65.583,Stand,Stand
2790,65.606,Stand,Stand
2791,65.628,Stand,Stand
2792,65.65,Stand,Stand
2793,65.672,Stand,Stand
2794,65.698,Stand,Stand
2795,65.717,Stand,Stand
2796,65.74,Stand,Stand
2797,65.761,Stand,Stand
2798,65.916,Stand,Stand
2799,65.937,Stand,Stand
2800,65.963,Stand,Stand
2801,65.985,Stand,Stand
2802,66.008,Stand,Stand
2803,66.031,Stand,Stand
2804,66.052,Stand,Stand
2805,66.074,Stand,Stand
2806,66.097,Stand,Stand
2807,66.119,Stand,Stand
2808,66.141,Stand,Stand
2809,66.163,Stand,Stand
2810,66.185,Stand,Stand
2811,66.207,Stand,Stand
2812,66.229,Stand,Stand
2813,66.251,Stand,Stand
2814,66.274,Stand,Stand
2815,66.295,Stand,Stand
2816,66.318,Stand,Stand
2817,66.34,Stand,Stand
2818,66.362,Stand,Stand
2819,66.384,Stand,Stand
2820,66.406,Stand,Stand
2821,66.428,Stand,Stand
2822,66.452,Stand,Stand
2823,66.472,Stand,Stand
2824,66.494,Stand,Stand
2825,66.516,Stand,Stand
2826,66.538,Stand,Stand
2827,66.56,Stand,Stand
2828,66.583,Stand,Stand
2829,66.605,Stand,Stand
2830,66.627,Stand,Stand
2831,66.649,Stand,Stand
2832,66.671,Stand,Stand
2833,66.693,Stand,Stand
2834,66.715,Stand,Stand
2835,66.738,Stand,Stand
2836,66.76,Stand,Stand
2837,66.782,Stand,Stand
2838,66.804,Stand,Stand
